Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
5351.386533975601	79	0.4874372	4.614659	60.0	0.0	151.0	0.0	0.003228061	0.056724247	0.003228061	0.056724247	30049	2403920
5428.977905035019	80	0.3919598	3.5666144	37.0	0.0	151.0	0.0	0.0025957602	0.050882433	0.0025957602	0.050882433	30049	2433969
5505.201213121414	81	0.42713568	3.968907	52.0	0.0	151.0	0.0	0.002828713	0.053110372	0.002828713	0.053110372	30049	2464018
5580.882152080536	82	0.5929648	4.5090804	44.0	0.0	151.0	0.0	0.0039269193	0.06254197	0.0039269193	0.06254197	30049	2494067
5656.1811690330505	83	0.2160804	1.940974	24.0	0.0	151.0	0.0	0.001430996	0.037801433	0.001430996	0.037801433	30049	2524116
38916.667450904846	84	0.15075377	1.4168358	16.0	0.0	151.0	0.0	0.0009983693	0.031581204	0.0009983693	0.031581204	30049	2554165
39024.80350995064	85	0.30150753	2.528143	31.0	0.0	151.0	0.0	0.0019967386	0.044640243	0.0019967386	0.044640243	30049	2584214
39124.80146694183	86	0.53266335	3.0814226	22.0	0.0	151.0	0.0	0.0035275717	0.05928851	0.0035275717	0.05928851	30049	2614263
39230.33728599548	87	0.92462313	6.3783045	60.0	0.0	151.0	0.0	0.006123332	0.07801177	0.006123332	0.07801177	30049	2644312
39314.90237092972	88	0.4874372	4.042313	46.0	0.0	151.0	0.0	0.003228061	0.05672425	0.003228061	0.05672425	30049	2674361
39393.59808397293	89	0.36180905	2.3955045	26.0	0.0	151.0	0.0	0.0023960865	0.048891157	0.0023960865	0.048891157	30049	2704410
39458.546130895615	90	0.6381909	3.6062133	32.0	0.0	151.0	0.0	0.0042264303	0.06487347	0.0042264303	0.06487347	30049	2734459
39525.692829847336	91	1.0603015	5.1026034	45.0	0.0	151.0	0.0	0.0070218644	0.083501846	0.0070218644	0.083501846	30049	2764508
39590.80681681633	92	0.71859294	4.990565	44.0	0.0	151.0	0.0	0.004758894	0.06882039	0.004758894	0.06882039	30049	2794557
39650.756564855576	93	0.65829146	3.7179208	36.0	0.0	151.0	0.0	0.004359546	0.06588278	0.004359546	0.06588278	30049	2824606
39712.28665304184	94	0.3517588	2.1633966	20.0	0.0	151.0	0.0	0.0023295283	0.04820894	0.0023295283	0.04820894	30049	2854655
40021.98446893692	95	0.44723618	3.3333974	42.0	0.0	151.0	0.0	0.002961829	0.05434203	0.002961829	0.05434203	30049	2884704
41990.68960404396	96	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2914753
42052.00507092476	97	0.38190955	3.076067	39.0	0.0	151.0	0.0	0.0025292023	0.050227534	0.0025292023	0.050227534	30049	2944802
42110.57842493057	98	0.18090452	1.8935057	24.0	0.0	151.0	0.0	0.0011980432	0.03459202	0.0011980432	0.03459202	30049	2974851
42162.747440099716	99	0.12060302	1.0396789	12.0	0.0	151.0	0.0	0.0007986955	0.028249912	0.0007986955	0.028249912	30049	3004900
